Gene	Score	STRING-combinedscore	ExAC-pRec	STRING-experimentalscore	ExAC-missensez-score	PhyloPat5'-UTR	STRING-textminingscore	Numberdonor/numbersynonymous	mRNAhalf-life->10h	lda_score
SHKBP1	0.0680646340138579	0	0.999190520321505	0	2.18851908887134	0.279925	1	0.0350876987791235	1	-1.40702915151966
NUMBL	0.983783977377125	6	0.247993310695927	3	2.86743253941752	-0.027681592039801	3	0.0181818016529076	0	1.95320467747654
ADCK4	0.0561498647965091	0	0.862776564677841	0	0.750683562875744	0.385725	0	0.0612244273220129	1	-1.73752486466536
ITPKC	0.156681384137713	2	0.835156873570036	0	1.58817048255138	-0.0537562189054726	1	0	0	-0.534738765511804
C19orf54	0.082434732299825	0	0.641600493886704	0	-0.600879532088035	-0.038865671641791	0	0.0112359424315254	0	-1.15954621622652
SNRPA	0.987245098327825	7	0.868582179789653	3	1.88189011874045	0.88481592039801	3	0.0138888695987922	0	2.02736982215334
MIA	0.056314980386784	1	0.918827362869632	0	0.226498593658329	0.643696517412935	3	0.210525207762064	0	-1.73129567948347
RAB4B-EGLN2	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
MIA-RAB4B	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
RAB4B	0.443991325200929	1	0.0595545873230046	0	0.645907976506575	0.629333333333333	3	0	1	0.315763895240862
EGLN2	0.297668564270549	0	0.708404391722654	0	2.32463499437818	0.402930348258706	3	0.0105263047091529	0	-0.0161733090842051
CTC-490E21.12	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
CYP2A6	0.0848721514676643	0	0.708893748632634	0	0.350004561129994	-0.231572139303483	1	0.0156249877929783	0	-1.12578656474308
CYP2A7	0.116842642346107	0	0.0831784866833039	0	0.0108527247028046	-0.279502512562814	0	0.0287769577144189	0	-0.7961793763651
CYP2B6	0.10320036370795	2	0.909965298380758	0	-0.969404098674629	-0.231641791044776	3	0.00943395336419494	0	-0.916852689498564
CYP2A13	0.05643179623231	0	0.965497135675519	0	-0.572699901065476	-0.246054726368159	0	0.0206185354448088	0	-1.72693360709638
CYP2F1	0.123737897203173	0	0.771523766047892	0	1.29354628683664	0.202597014925373	0	0	0	-0.74279870953653
CYP2S1	0.106805213438711	0	0.939999535348766	0	0.909329924282831	0.52052736318408	0	0.0198019605921182	0	-0.882708620902796
AXL	0.96167443224601	5	0.233698223817305	2	0.896145400729299	0.385522388059702	3	0	0	1.67311952788333
HNRNPUL1	0.838502483981634	6	0.000152487665622562	0	3.95781634904995	0.00743283582089552	0	0.00724637156060032	0	1.11838275022081
CCDC97	0.233880324678438	0	0.0877201569698856	0	0.327816728186197	0.068035	1	0.0108695534026593	0	-0.207754994578909
TMEM91	0.0988876813951542	0	0.543924607817508	0	0.329420909825723	0.0600199004975124	0	0.0270269539812055	0	-0.960235822979318
EXOSC5	0.0495499672295581	0	0.628610762800424	0	0.218575384075414	-0.232930348258706	0	0.0689653983355201	1	-2.10415192707819
B3GNT8	0.163482336262598	0	0.190278434274967	0	-0.180155284906116	0.00934499999999999	0	0	0	-0.498858401903626
ATP5SL	0.0754304681975997	0	0.698197984802202	0	0.02740299325265	-0.0236318407960199	0	0.0317459813555852	0	-1.26801290893478
C19orf69	0.110780069874323	0	0.5	0	0	-0.0537	0	0	0	-0.847044960481848
CEACAM21	0.130809844900081	0	0.0200235091171669	0	-0.941153270770596	0.0102189054726368	0	0.0344826991677601	0	-0.692249677130065
CEACAM4	0.0570207378216416	0	0.419139914494332	0	-1.25555345976498	-0.146069651741294	0	0.0909089256201352	0	-1.70548138248431
CEACAM7	0.0910289613469422	0	0.175506285301968	0	-1.70306343684693	-0.00241791044776119	0	0.0434781663518123	0	-1.0477342945332
CEA	0.0548398561439723	0	0.5	0	0	-1	0	0.0285713469390087	0	-1.7898606875206
CEACAM5	0.0899730296462875	0	0.949182457066286	0	0.32073491707342	0.0356268656716418	1	0	0	-1.06045932430235
CEACAM6	0.0683643683687216	0	0.797855975185679	0	-0.0529695868606101	-0.0438706467661691	0	0.0317459813555852	0	-1.40071308766274
CEACAM3	0.0738335970099439	0	0.219670509845713	0	-0.41965789562705	-0.0652089552238806	0	0.0892855548472235	0	-1.29560988541756
LYPD4	0.113646789175965	1	0.359885051005679	0	-0.443160513899221	0.178004975124378	2	0.0882350346028394	0	-0.822493897496779
DMRTC2	0.44464125600126	3	0.272884882433523	0	0.0896348404669597	0.141293532338308	3	0.012820496383979	0	0.317058772000086
CD79A	0.957778724298835	7	0.0512656337732896	0	1.06044548763448	0.503109452736318	3	0	0	1.63988443450963
ARHGEF1	0.808754223558588	2	0.0905025264373826	1	3.82719827151338	0.454820895522388	3	0.00534759072321352	1	1.0395565810648
RABAC1	0.112407269926843	2	0.872426510641271	1	1.4182145655544	-0.11781592039801	1	0	1	-0.832995126521764
ATP1A3	0.94085892842421	3	5.67698208289241e-06	0	7.37513467088088	0.435114427860697	3	0	1	1.52073408598675
GRIK5	0.912034399648589	2	0.0822201248159323	0	3.84509720093854	0.679223880597015	3	0.0101010049994924	0	1.37196188491477
ZNF574	0.360111929599712	0	0.091535212340366	0	2.25988271703046	0.22701	0	0	0	0.137778346284573
POU2F2	0.822038531446372	1	0.0261993917286916	0	2.17782209361502	1.08104975124378	1	0.00840335428289556	0	1.07369088122425
DEDD2	0.214054156830623	2	0.693582716001562	0	2.35519994309304	0.25535	0	0.0135134952520334	0	-0.2784432438584
ZNF526	0.0859704117739529	0	0.918055254207707	0	1.25729649940109	-0.068407960199005	0	0	0	-1.11114315266583
GSK3A	0.999872930184485	8	0.00256313924388052	3	3.44062724067408	0.666562189054726	3	0	0	3.25310926204854
AC006486.9	0.301658563285632	8	0.5	0	0	-1	3	0	0	-0.0055412044738781
AC006486.1	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
CIC	0.595432192107634	0	9.70533344847396e-05	0	1.53496751224999	0.709139303482587	1	0.00511508820585979	0	0.601582207353491
PAFAH1B3	0.148678693750984	1	0.906607992632308	0	1.02633741212254	0.280303482587065	1	0	0	-0.579582236885637
PRR19	0.11862570372041	0	0.757406853574422	0	-0.0284081178610206	0.389597014925373	0	0	0	-0.781949272188275
TMEM145	0.0598533998685781	0	0.996239006592298	0	1.90932568825939	0.468716417910448	0	0.0574711983089675	1	-1.61282648069253
CNFN	0.107119603826526	0	0.596474838474147	0	0.655409772062329	0.55465671641791	0	0	1	-0.879814869243156
LIPE	0.321792309711551	3	0.844982480446884	0	1.54431293079239	0.320691542288557	3	0.0158730074745992	0	0.0462735147356587
CXCL17	0.0667330254084742	0	0.800975254075825	0	-0.104733223590167	0.157970149253731	0	0.0555552469152949	0	-1.43591377990845
CEACAM1	0.52137087267236	2	0.34136373614149	1	0.0744457039891679	0.389129353233831	2	0.0121951070791377	0	0.46447581149354
CEACAM8	0.110175270571843	0	0.198860031810902	0	-1.79618919062385	0.0268706467661691	1	0.0344826991677601	0	-0.852345905829222
PSG3	0.0745585431679996	0	0.0343817552681336	0	-3.78501984348805	0.0216218905472637	0	0.0555555114638798	0	-1.28292970898984
PSG8	0.0861171364004776	0	0.0644679117538643	0	-2.9276310640352	-0.00542786069651743	0	0.0425531613098147	0	-1.10921215043252
PSG1	0.107067938500951	0	0.0227041263875489	0	-2.7601346310298	-0.0330298507462687	1	0.0375939566962732	0	-0.880289522590164
PSG6	0.0876023540166784	0	0.160390480337806	0	-3.50972812795681	-0.00838308457711443	0	0.0147058715398003	0	-1.08998885331636
PSG7	0.088508701762426	0	0.5	0	0	-0.0601194029850746	0	0.0300751653570185	0	-1.07853703436288
PSG11	0.0754953912035956	0	0.141564498457536	0	-2.53609820902296	-0.0015273631840796	0	0.0608695122873806	0	-1.26691635072705
PSG2	0.0606925028479534	0	0.441195774287073	0	-2.51860358594139	-0.00200000000000001	0	0.0618556063344265	0	-1.58811912429966
PSG5	0.0915264079375089	0	0.0492627703993902	0	-1.5261622926389	0.0248457711442786	0	0.0666666172839872	0	-1.04182636743695
PSG4	0.0830768851741576	0	0.142725512980173	0	-3.12929693059012	-0.0208258706467662	0	0.0314960381920959	0	-1.15047601398328
PSG9	0.0830169276966918	0	0.00492566057880838	0	-3.24105283046909	-0.045592039800995	0	0.0461538106509149	0	-1.15131741426615
CD177	0.106337049719335	0	0.5	0	0	-0.0633880597014925	3	0.061538366864051	0	-0.887041977005949
TEX101	0.0558660849260269	0	0.79806902984302	0	-0.446679258563527	0.188308457711443	0	0.0937497070321655	0	-1.74841062208006
LYPD3	0.230885655061838	0	0.0480717396291981	0	0.360417454964255	0.259189054726368	0	0.0188678889285115	0	-0.218009549823554
PHLDB3	0.272570897738374	0	0.00247786148345841	0	-0.553612783158922	0.361049751243781	0	0	0	-0.0862476363861719
ETHE1	0.0581249834933241	0	0.88438027200358	0	1.59033217931902	0.00170149253731343	1	0.0454544421489951	1	-1.66746181348466
ZNF575	0.140778628429097	0	0.516949428524449	0	1.43029751671206	-0.0226766169154229	0	0	0	-0.627036232686853
XRCC1	0.132723465454195	1	0.989095321531154	0	0.428456854124275	0.088155	3	0.00833332638889468	0	-0.679218138256552
PINLYP	0.122411701709237	0	0.5	0	0	0.068965	0	0	0	-0.752730748131521
IRGQ	0.124097809757213	0	0.956861915221311	0	4.06568977788998	-0.079215	0	0	0	-0.740129229008862
L34079.2	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
ZNF576	0.0807697538234725	0	0.543593512126608	0	1.41268388643598	0.046965	0	0.0769227810662267	0	-1.18368803712473
ZNF428	0.17121807975739	0	0.266066436578054	0	0.898150734334126	-0.0463283582089552	0	0	0	-0.460240064144144
SRRM5	0.166481412706462	0	0.289035887039665	0	-1.82695431916202	0.485139303482587	0	0	0	-0.483623856967062
CADM4	0.729187925462	0	0.0204914100554576	0	3.74399874047099	0.779298507462687	0	0	0	0.859437782591228
PLAUR	0.0734456516353724	1	0.68949230790105	0	0.39323763188687	0.028	0	0.0689653983355201	0	-1.3025032543773
IRGC	0.16603586816307	1	0.849455062965525	0	1.69272816269225	0.194094527363184	1	0	0	-0.485865497823326
SMG9	0.306247043367516	3	0.192391097374808	0	1.61340530139214	0.00149751243781095	0	0.0240963565104138	0	0.00653014819710444
KCNN4	0.311561534277535	2	0.756144231941342	1	2.11482101761765	0.171805970149254	3	0.0505049994898995	0	0.0203118625521098
LYPD5	0.100052678434791	0	0.561309446106372	0	0.214026535270864	0.129303482587065	0	0.0277777006174983	0	-0.948224791957685
ZNF283	0.212249244859694	0	0.208239758003179	0	0.510101790533635	0.177487562189055	0	0	0	-0.285230397759545
ZNF404	0.106789351919161	0	0.644024932994488	0	0.535729483080689	0.123661691542289	0	0.0133333155555793	0	-0.882854960342481
ZNF45	0.0734396601620034	0	0.987119809219252	0	0.157747832782995	-0.00869	0	0	0	-1.30261031862048
ZNF221	0.0984864767676171	0	0.268745080088138	0	-1.86726258049483	-0.0241044776119403	0	0.0138888695987922	0	-0.964424805365299
ZNF155	0.116039033790484	0	0.0546415231822037	0	-1.50985540931937	0.0763582887700535	1	0.0588234429067016	0	-0.802696306204543
ZNF230	0.0650418947711243	0	0.932419393266148	0	-0.270817826372811	-0.042726368159204	0	0.0185184842250292	0	-1.47471734225406
ZNF223	0.121836377849008	0	0.117392853239566	0	-0.315044003703948	0.0450995024875622	0	0.0454544765841264	0	-0.757087038559536
ZNF222	0.136382323041782	0	0.0220264673903507	0	-1.08019838095088	-0.00443283582089552	0	0.0249999375001562	0	-0.655000933391022
ZNF284	0.135857664966255	0	0.148961212005475	0	-1.63831279451372	0.0289353233830846	0	0	0	-0.658419116846109
ZNF224	0.113568448625564	0	0.240059906052479	0	-0.746407075834395	-0.127442786069652	0	0.0108695534026593	0	-0.823152576249807
ZNF225	0.112066164593176	0	0.319398819684512	0	-0.669592944899559	-0.15665	0	0	0	-0.835915155318204
ZNF234	0.201674870084327	0	0.0109956412794605	0	-0.565103257970058	0.182194029850746	0	0.0121951070791377	0	-0.326334742061322
ZNF226	0.184322740805121	0	0.00690474315380955	0	-2.44955328629776	0.141930348258706	1	0	0	-0.399431291638714
ZNF227	0.0833366023643414	0	0.967281437009396	0	-0.656459284903109	0.32515	0	0	0	-1.14684418419435
ZNF235	0.14257920821135	0	0.118574347771502	0	-0.930080717307266	0.01118407960199	0	0.0108695534026593	0	-0.615916915751828
ZNF233	0.18110865372454	0	0.00034615849273236	0	-0.773263595592934	0.163201005025126	0	0.0192307507396627	0	-0.413854801496536
ZNF112	0.0973240057437427	0	0.845081564960059	0	-0.465849795532499	0.341686567164179	0	0	0	-0.976718975975113
ZNF285	0.0757837506773303	0	0.927033342244924	0	-1.02099577213538	0.191024875621891	0	0	0	-1.2620690542364
ZNF229	0.121212846080664	0	0.239947644013151	0	-1.92107841687248	0.149059701492537	0	0.00763358195909774	0	-0.761841552794184
ZNF180	0.0925515242217891	0	0.730469459591296	0	-1.30726926971538	0.0922985074626866	1	0	0	-1.02982126071638
IGSF23	0.106892724587073	0	0.5	0	0	-0.0990348258706468	0	0	0	-0.881901834031999
PVR	0.215157784001208	1	0.418836433455441	0	1.12577227160157	-0.0111442786069652	1	0	0	-0.274324281794243
CEACAM19	0.0649296665031453	0	0.248356945749355	0	-0.37101135119187	-0.115203980099502	0	0.105262880887156	0	-1.47738391792977
CEACAM16	0.07667399380601	0	0.923920630573491	0	-0.252713907828177	0.160616915422886	0	0.0106382865550143	0	-1.24733696970533
BCL3	0.972813288809576	4	0.137400478202566	3	2.07398045677626	0.299507462686567	2	0.0163934157484988	0	1.78796469629792
CBLC	0.127446438998259	4	0.973266053407877	1	0.85631483742336	0.05939	2	0.0340908703512837	1	-0.715803065974304
BCAM	0.0856258949183632	1	0.962838134431876	0	0.384054346879631	0.30981592039801	2	0.00666666222222518	1	-1.11570044796819
PVRL2	0.298273368142546	2	0.467922609122948	0	1.47501193121768	0.221363184079602	1	0.00819671459285689	0	-0.0145534136294947
TOMM40	0.699479620720351	1	0.0362476712430565	1	1.86528202785501	0.309715	1	0	0	0.799147742970445
APOE	0.758807637204403	7	0.825584386696493	1	2.01701495510617	0.0397412935323383	3	0	0	0.922642770572386
APOC1	0.0494579528597531	0	0.691173387480155	0	-0.0329700721221705	-0.241114427860697	0	0.0555552469152949	1	-2.11305397238936
APOC4-APOC2	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
CLPTM1	0.653253540713753	0	0.0195167978544676	0	3.64353314996013	0.472035	1	0.00574712313383728	0	0.709564684776184
RELB	0.99269389719458	4	0.0264307864864085	3	2.60469674548473	0.224761194029851	3	0	0	2.19411942018065
CLASRP	0.493762852151236	0	0.035033513438495	0	3.95824519977656	0.0569203980099503	1	0.00689654696789864	0	0.412462539749444
ZNF296	0.362064136209853	0	0.0266786249217683	0	2.44789532317111	0.107238805970149	0	0	0	0.142229660145166
GEMIN7	0.40567528703181	2	0.59655299792132	2	0.81849060414144	-0.226925	2	0	0	0.237440183931973
PPP1R37	0.136239061197077	0	0.5	0	0	0.194860696517413	0	0	0	-0.65593252976984
NKPD1	0.318660803886438	0	0.0182927553906281	0	3.38746725988494	-0.222164179104478	0	0	0	0.0384037412920275
TRAPPC6A	0.0506158557005459	0	0.515006127773684	0	-0.50656237042387	-0.353691542288557	0	0.0465115197406518	1	-2.01654643556221
BLOC1S3	0.156604226005937	0	0.494019383703834	0	2.47905021727009	-0.138746268656716	0	0	0	-0.535157049360869
EXOC3L2	0.296557121551999	0	0.0743495986846777	0	0.589535696579618	0.13755223880597	1	0	0	-0.019158010213199
MARK4	0.986312586806789	4	6.78642663847999e-05	3	3.46760450464969	-0.037505	2	0	0	2.00572852231116
CKM	0.0881877960024916	1	0.887114368069828	0	0.946102714712555	0.179925373134328	3	0.0298507017153706	1	-1.08256820714797
KLC3	0.0596151489389423	1	0.782705685255001	1	-2.56390719338977	-0.2297	1	0.00763358195909774	1	-1.62004456042951
ERCC2	0.830579016344236	8	0.25379132024469	1	0.443835620011097	-0.074345	3	0.0329670148532885	0	1.09651429787928
PPP1R13L	0.361625657227934	3	0.994374291527501	2	2.37892063946246	0.225134328358209	3	0.00621117626635014	1	0.141231452137536
CD3EAP	0.251027578153705	1	0.45508427672296	1	-0.172785401670157	-0.03594	2	0.0108695534026593	0	-0.151563613229824
ERCC1	0.0742448098574794	1	0.793158680717787	0	-0.131156188157842	0.0977462686567164	3	0.0405404857561003	1	-1.28838559368373
FOSB	0.99796004625291	6	0.146576388091855	3	2.81401869537132	0.44536815920398	3	0	0	2.55285917542861
RTN2	0.446138940469959	1	0.363808153026566	0	0.853541104227034	0.740930348258706	2	0.0192307507396627	0	0.320038882340679
PPM1N	0.734663000418864	7	0.584144980031075	0	3.47776294859848	-0.00329	3	0.0238094954648864	0	0.870859126189754
VASP	0.633787553749275	3	0.415875145516496	1	1.05209974623808	0.216820895522388	3	0.0138888695987922	0	0.672874157278972
OPA3	0.158809490357001	0	0.861427420119089	0	2.08160912841391	0.0843	2	0	0	-0.523303823122289
GPR4	0.291392806669406	2	0.772333517328805	0	3.75650820774373	0.0904029850746269	1	0	0	-0.0331622930627144
EML2	0.0786121616550554	0	0.671944659499472	0	0.627713227527422	0.298467661691542	1	0.026490048682087	1	-1.21641324080059
C19orf83	0.108638173228534	0	0.5	0	0	-0.0783756345177665	0	0	0	-0.866017471253361
GIPR	0.175072262342068	2	3.32315033542334e-05	0	0.599632031086991	-0.084015	3	0.0540539810081338	1	-0.441788835660582
SNRPD2	0.995710618346575	8	0.242186513765885	3	2.82362198613962	-0.0626069651741294	3	0	0	2.34740133907857
QPCTL	0.0606622322571836	0	0.776051134035613	0	0.828582230677757	0.0254776119402985	1	0.0374999531250586	1	-1.58899189758256
FBXO46	0.628602287534018	0	0.123243071710423	0	3.21973979710391	0.580159203980099	1	0	0	0.663171784751804
AC074212.3	0.0569197670691528	0	0.478658225846695	0	-1.04900048408914	-1	0	0	0	-1.70909741667694
SIX5	0.52236104855125	4	0.671358473342735	0	1.94173218491223	0.210955	3	0	0	0.466326421798856
DMPK	0.0887206511455321	0	0.965115711150776	0	1.46861992622203	0.563880597014925	1	0.0105820049830661	1	-1.07588847872074
DMWD	0.396565833373531	0	0.928697400346482	0	3.85336597475064	0.609235	3	0	0	0.218157644840721
AC011530.4	0	0	0.5	0	0	-1	0	0.187498828132324	0	-2.98706207117631
RSPH6A	0.114984410158798	0	0.47101399617466	0	-0.835911367579777	0.115651741293532	0	0	0	-0.811349569035594
SYMPK	0.642645965431429	1	0.00272150777163406	1	2.91479242508255	-0.00775999999999999	1	0.00769230473372895	0	0.689514352438366
FOXA3	0.659568371616105	5	0.563783218183445	0	0.102144908030179	0.56836815920398	3	0	0	0.721574710310012
IRF2BP1	0.850780254220287	0	0.0255402133066683	0	5.27853980822756	0.870363184079602	0	0	0	1.15376195815122
MYPOP	0.431278722830122	0	0.184859339461597	0	2.67410956916129	0.472686567164179	0	0	0	0.29022754475962
NANOS2	0.268619719339825	1	0.379399578956063	0	1.24575368698988	-0.0459154228855721	2	0	0	-0.0978360744324495
NOVA2	0.561430183338804	1	0.5	0	0	1.19001005025126	2	0	0	0.538820191871604
CCDC61	0.114304649150223	0	0.724166755458239	0	0.696860353819876	0.291482587064677	0	0.0136986113717652	0	-0.816988983186341
PGLYRP1	0.130161366331936	0	0.771853707001391	0	0.388776753566766	-0.121522388059701	3	0	0	-0.696725289378618
IGFL4	0.0677312272725405	0	0.595518555228494	0	-0.561559883135463	0.0253846153846154	0	0.0588231833930389	0	-1.41413286454041
IGFL3	0.0481925834625939	0	0.609752185423115	0	0.280852803984885	0.025547263681592	0	0.124999218754883	1	-2.29830765964752
IGFL2	0.0513936238874688	0	0.317265960772951	0	-0.302216329256591	0.00513930348258707	0	0.173912287337881	0	-1.96437662617208
IGFL1	0.0580942157078953	0	0.14439408380836	0	-0.399177266195127	-0.307517412935323	0	0.124999218754883	0	-1.668485492335
HIF3A	0.149907093568781	4	0.781531612396233	0	-0.0843511825431372	0.26763	3	0.0220588073097005	1	-0.572499560889327
PPP5C	0.636982164940385	3	0.000907001540825106	1	2.81172272394932	-0.44944776119403	1	0	0	0.678865193513195
PNMAL1	0.0683403941718146	0	0.850771557372359	0	-0.464621807564141	-0.100791044776119	0	0.0104166558159835	0	-1.40121586809173
PNMAL2	0.211431766111636	1	0.5	0	0	-0.072636815920398	3	0	0	-0.288325509458815
AC011484.1	0.0688701067467452	0	0.583604995567752	0	1.82175081617396	-1	0	0	0	-1.39020256344187
PPP5D1	0.136084544968974	1	0.645664407825672	0	0.15501190524294	-0.00868159203980099	1	0	0	-0.656938794088382
CALM3	0.884418305168011	6	0.409077396373215	1	2.91587441900086	0.929860696517413	3	0.0370368998633338	1	1.26274139566981
PTGIR	0.233214226405967	2	0.657148653311377	1	0.0388385245981501	0.0193731343283582	1	0	0	-0.210023810095078
GNG8	0.386516039910481	8	0.63109907143993	1	1.15974249341046	0.907850746268657	0	0.090908264470323	1	0.19653899195253
DACT3	0.225128938751268	0	0.5	0	0	0.738258706467662	0	0	0	-0.238126673974033
PRKD2	0.970553874349105	3	0.000303592457339082	2	5.08929811502955	-0.0265572139303483	2	0.00531914610683718	0	1.76166020237596
STRN4	0.985856609298925	4	0.000424867028432316	2	2.66670906310863	0.325412935323383	3	0	0	1.99563425518408
SLC1A5	0.154334124698561	0	0.927214039882222	0	2.48867426651965	-0.0188905472636816	3	0.0106382865550143	0	-0.547582135077766
AP2S1	0.844723719716171	5	0.0799891236976843	1	3.59897004043754	0.329462686567164	3	0.0333332222225926	1	1.13606850068291
ARHGAP35	0.954073381655078	2	1.01651297031019e-05	0	4.1996682350696	0.708935323383085	3	0	0	1.61066496980576
NPAS1	0.865604593083847	7	0.0834115469357856	0	2.61090570434258	-0.32755223880597	3	0	0	1.19931717578934
TMEM160	0.135879888721365	0	0.320501891111767	0	2.09249157001915	-0.00233333333333334	1	0	1	-0.658273966093824
ZC3H4	0.727863574335501	1	2.2757547526399e-07	1	0.894162860877762	0.523835820895522	1	0	0	0.856691085396778
SAE1	0.0881495085323931	0	0.0110438475808783	0	0.16013538706878	-0.41636	0	0	1	-1.08305087735262
BBC3	0.0991785167994792	0	0.740958221243888	0	0.869326295442026	0.718004975124378	0	0.0769227810662267	0	-0.957216214238211
CCDC9	0.067354565930641	0	0.852198034726703	0	-0.590375531015046	0.176696517412935	0	0.0388349137525109	0	-1.42225969559735
PRR24	0.117305429428813	0	0.5	0	0	0.0172985074626866	0	0	0	-0.792455890173349
C5AR1	0.309532235905966	3	0.642131978082623	2	-0.109005346430094	-0.084395	0	0	0	0.015074127850374
C5AR2	0.101256297108746	0	0.768272944250958	0	0.176386072410483	-0.0226363636363636	1	0	0	-0.936047130464022
DHX34	0.0633091603375745	1	0.995391392956775	0	0.284566727442279	0.0517661691542289	1	0.0080321252883031	1	-1.51729069938913
MEIS3	0.47887577411696	5	0.950137230617103	1	0.146101377152919	0.244213930348259	3	0	0	0.384002798206858
SLC8A2	0.101393652082422	1	0.5	0	0	-0.0802189054726368	2	0	1	-0.934671997787114
NAPA	0.289043462036769	1	0.0253389889428886	1	0.543349777291695	0.107338308457711	1	0	1	-0.0396090626230805
ZNF541	0.236152226127616	0	0.5	0	0	0.414034825870647	2	0	0	-0.200067614844612
GLTSCR1	0.681969484749404	0	0.002876546884163	0	3.57279761694786	0.665258706467662	0	0	0	0.764715264579071
EHD2	0.172608124498139	0	0.464989567658867	0	2.23797496019155	-0.0254825870646766	0	0	0	-0.453527757052198
GLTSCR2	0.138853313736022	1	0.744798311314433	1	0.229621160928479	-0.186144278606965	1	0.00862068222354981	0	-0.639137078157944
SEPW1	0	0	0.526225105651844	0	-0.357671204465422	-0.253495	0	0.23999904000384	1	-3.38660257141742
TPRX1	0.105615309954778	1	0.485833234027097	0	-0.835613664472762	-0.17988	1	0.0166666388889352	0	-0.893780077732123
TPRX2P	0.0590204842575856	0	0.635798040266583	0	0.530481841778122	-1	0	0	0	-1.63848003695452
CRX	0.981370078079753	8	0.368759849176976	3	0.0939997102459659	0.0729	3	0	0	1.90962301593806
SULT2A1	0.0948806518172126	1	0.210509670250465	0	-0.406872350083221	-0.076407960199005	0	0.0697672796109776	0	-1.00335500949272
BSPH1	0.0615662396239334	1	0.5	0	0	0.0886268656716418	2	0.166663888935184	0	-1.56348702073042
ELSPBP1	0.278789159099256	4	0.702779959107818	2	-0.208181541769735	-0.0625074626865672	3	0.0789471606653667	0	-0.0683347956459105
CABP5	0.164006084314036	4	0.864684113891402	0	0.375952956229975	-0.144353233830846	3	0.0333332222225926	0	-0.496172996495194
PLA2G4C	0.080016255100815	4	0.946243910574495	0	-0.628083004001474	-0.0453084577114428	0	0.0476190022676169	0	-1.19492457520385
LIG1	0.0823465024006147	0	0.982287160925901	0	1.1144243430685	-0.0652959183673469	1	0.0141509367212563	0	-1.16080265588396
C19orf68	0.120206098141165	0	0.5	0	0	0.0470348258706468	0	0	0	-0.769592339455171
CARD8	0.13449096797187	1	0.959419920598632	1	-0.0817121525348643	0.0714676616915423	2	0.0215053532200503	0	-0.667407728497311
ZNF114	0.158634140566207	0	0.191457192864665	0	0.320424804076497	-0.11947263681592	0	0	0	-0.524238688174267
EMP3	0.0902536097667705	0	0.710622247608108	0	0.850999147891197	0.0297363184079602	0	0.0238094671203164	0	-1.05705321609895
TMEM143	0.198626835251907	0	0.188770860207501	0	0.556225615971891	0.278605	0	0.0210526094183059	0	-0.338636565825102
SYNGR4	0.0585278037163096	0	0.632804657609478	0	-0.644997279938422	0.348547263681592	0	0.0508473714451331	1	-1.65423455615998
KDELR1	0.603796329229797	0	0.103510386738376	0	2.53173765852985	0.440149253731343	2	0	0	0.61705357413475
GRIN2D	0.824007651953606	1	0.00135123808168232	0	7.19322150801325	0.641467661691542	1	0	1	1.0788883469747
GRWD1	0.218181784275416	3	0.659162388646251	1	1.22334269301345	-0.275661691542289	0	0	0	-0.263156172032781
KCNJ14	0.273757329212498	0	0.326662438438291	0	2.71536751925419	0.174019900497512	0	0	0	-0.0827997465122602
CYTH2	0.524831247049359	1	0.136481811753342	1	2.98453504472403	0.0936019900497513	0	0.0106382865550143	0	0.470939417173014
CTC-273B12.7	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
LMTK3	0.10437488083435	0	0.5	0	0	0.578835	0	0.00636942269463523	1	-0.905527912333928
SULT2B1	0.36047801389157	0	0.171306785050359	0	0.709252510543218	0.0787313432835821	3	0	0	0.138614464723355
FAM83E	0.139202943856326	0	0.470123090772455	0	0.576633406797056	0.0663731343283582	0	0	0	-0.636923021537313
SPACA4	0.150734385841039	0	0.378537580162718	0	1.47367865365913	-0.143910447761194	0	0	0	-0.567771764632308
RPL18	0.98780645161674	7	0.442411564243936	3	2.20123872245652	0.119845771144279	3	0	0	2.04110873021934
SPHK2	0.313479333164379	2	0.763002690933675	0	2.11165510213385	0.402766169154229	2	0.0118343125240754	0	0.0252343376331232
DBP	0.766726927598606	1	0.175681964724486	1	2.2803513951005	0.79052	0	0	0	0.940200523234459
CA11	0.621125270362926	0	0.0238979201537965	0	2.37164156842132	0.5908	1	0	0	0.649224083503451
NTN5	0.0723251042321886	0	0.555956623491013	0	1.02149112117335	-0.312746268656716	0	0.0491802472454963	0	-1.32285545875447
FUT2	0.234972050060666	0	0.0042001724083725	0	0.134228804861155	0.0134825870646766	1	0.0126582118250483	0	-0.204051166753682
MAMSTR	0.100436577289536	0	0.635915779609763	0	0.681671204990662	0.0584228855721393	0	0.0188678889285115	0	-0.944315545318808
RASIP1	0.814759555454589	0	0.0245046328571197	0	3.76549924099382	0.474114427860697	3	0	0	1.05479417893906
